,ID,Vote_time,therm_sens,mean.Temperature_60,grad.Temperature_60,sd.Temperature_60,mean.Humidity_60,grad.Humidity_60,sd.Humidity_60,mean.Winvel_60,grad.Winvel_60,sd.Winvel_60,mean.Solar_60,grad.Solar_60,sd.Solar_60,mean.hr_60,grad.hr_60,sd.hr_60,mean.WristT_60,grad.WristT_60,sd.WristT_60,mean.PantT_60,grad.PantT_60,sd.PantT_60
3040,11,5/22/2017 14:46,-0.2,18.95555556,-0.009,0.212785756,67.22222222,0.04,0.971825316,1.522222222,-2.87e-18,0.263523138,906.8888889,-1.16,16.11245205,92.38791496,0.011008933,10.42926724,31.75733333,-0.030807642,0.525998617,23.44266667,-0.004932806,0.333619271
3041,11,5/22/2017 15:01,-0.1,19.2,0.01,0.1,64.66666667,-0.1,0.577350269,1.633333333,1.07e-12,0.288675135,863.6666667,-1.0,5.131601439,75.02777778,-0.352216237,5.20057171,32.55133333,0.056857143,0.35991798,23.47933333,0.001928571,0.073042714
3042,11,5/22/2017 16:02,-0.4,18.85833333,-0.008181818,0.210878394,66.16666667,0.006993007,0.577350269,1.508333333,-0.008741259,0.257464325,796.3333333,-2.039160839,36.85680727,79.89197445,0.039115839,9.198625774,31.46803279,-0.022820201,0.442913911,23.38803279,-0.004909572,0.229418247
3043,11,5/22/2017 17:01,-0.4,18.33333333,-0.022097902,0.439696865,66.83333333,0.076923077,1.696699113,1.475,0.003006993,0.307851794,653.0833333,-2.771328671,50.04081667,67.95564972,0.135807023,9.859138404,29.48966102,-0.018322618,0.522863357,23.16728814,-0.003447691,0.373154449
3047,11,5/22/2017 21:22,0.2,11.21818182,-0.007703605,0.147093044,93.81818182,0.037383178,0.750757194,1.072727273,-0.004966622,0.422115882,0.0,0.0,0.0,101.0497084,-0.036452997,9.60752168,31.86344262,0.02069064,1.258264526,22.59967213,0.000395558,0.817369699
3048,11,5/22/2017 22:37,-0.1,10.675,-0.007070968,0.138873015,95.625,0.024,0.51754917,0.9375,-0.016645161,0.456500665,0.0,0.0,0.0,84.72318922,-0.200655097,8.805570353,31.14786885,0.020668958,0.53968236,22.8847541,0.038342147,0.867057489
3049,11,5/23/2017 0:37,0.2,11.22727273,0.030181113,0.649755199,93.81818182,-0.154721863,3.544522022,0.118181818,0.001953428,0.285720779,0.0,0.0,0.0,80.93886097,0.34840427,11.69563762,30.70721311,-0.030453199,0.96631108,22.57737705,-0.044315706,1.811778962
3050,11,5/23/2017 12:01,-0.3,14.59090909,0.03623498,0.694916607,86.27272727,-0.167690254,3.22772084,1.372727273,-0.006141522,0.377070044,874.9090909,1.494659546,27.80451239,,,,19.20180328,0.008347435,0.164179863,20.39852459,0.00936753,0.189647358
3051,11,5/23/2017 12:43,0.1,16.5125,0.048333333,0.601040764,78.375,-0.207142857,2.615202806,1.3125,-0.007380952,0.24164614,926.0,0.60952381,7.521398046,,,,19.25357143,0.0015566,0.222478516,20.35452381,-0.001621425,0.226297908
3052,11,5/23/2017 14:00,0.5,17.73333333,-0.017362637,0.635800617,72.16666667,-0.008791209,1.585922922,1.633333333,0.011758242,0.437624441,937.0,-0.37032967,8.366600265,96.13793103,-1.705373896,1.820432529,22.14967213,0.115974617,3.581707213,21.29147541,-0.004055526,0.080079878
3053,11,5/23/2017 15:01,-0.1,15.17272727,-0.026157083,0.4981785,78.36363636,0.076718093,1.433368569,2.290909091,-0.002805049,0.202259959,880.6363636,-1.332538569,24.332171,99.34041364,0.131731346,10.78422543,30.65,-0.017639344,0.673334983,22.9547541,0.091140137,2.035167157
3054,11,5/23/2017 16:20,0.2,15.20833333,0.000806754,0.188092498,78.41666667,-0.006941839,0.900336637,1.75,0.005178236,0.239317211,749.4166667,-2.231332083,44.91296297,102.8467092,0.216930719,10.88754874,27.46836066,-0.106034902,2.517455184,22.65688525,-0.065652565,1.81864193
3055,11,5/23/2017 17:01,0.2,15.2875,-0.009285714,0.17268882,77.875,-0.011904762,0.640869944,1.725,-0.00047619,0.296407056,617.125,-2.835714286,34.77452886,82.66747967,-0.155343051,4.53570169,31.93804878,0.10538676,1.754515915,26.15829268,0.048311847,0.87312056
3056,11,5/23/2017 18:01,0.2,14.60833333,-0.01979021,0.391868098,80.08333333,0.081818182,1.621353718,1.816666667,0.012867133,0.29797295,405.1666667,-7.35944056,141.0401834,80.47705146,-0.091452882,5.496669117,32.52866667,-0.023716032,0.461032249,26.36,-0.00364379,0.202576623
3058,11,5/23/2017 19:06,-0.3,12.46666667,-0.03,0.152752523,88.0,-4.92e-15,0.0,1.466666667,-2.42e-12,0.288675135,71.33333333,-1.5,8.96288644,107.825,-2.590078299,10.81620057,26.61333333,0.058881119,0.40245459,17.11583333,0.181923077,1.138942558
3060,11,5/23/2017 21:01,0.2,10.9375,-0.016126126,0.232609421,93.0,0.046846847,0.755928946,0.9875,-0.010720721,0.309088522,0.0,0.0,0.0,89.79345176,-0.372485722,9.570142974,31.75041667,0.113294616,1.841221794,21.89958333,0.150348459,2.812414695
3061,11,5/23/2017 22:02,0.2,10.63,-0.001969697,0.048304589,94.9,0.009090909,0.316227766,0.43,-0.006136364,0.368329563,0.0,0.0,0.0,81.75062483,-0.070320139,5.180574322,32.85278689,-0.016370703,0.361663431,24.23311475,0.001776838,0.527972667
3062,11,5/24/2017 0:01,0.2,10.4,0.004475309,0.094280904,96.0,3.61e-16,0.0,0.25,0.0125,0.302765035,0.0,0.0,0.0,75.67949791,-0.066493933,5.294843113,32.89344262,-0.007992068,0.497627321,23.81819672,-0.007354839,0.403681013
3063,11,5/24/2017 1:55,-0.1,10.33636364,-0.006467331,0.136181697,96.18181818,0.012735327,0.404519917,0.545454545,-0.006500554,0.304511531,0.0,0.0,0.0,88.11131899,0.636453986,18.89476768,31.01180328,-0.062962983,1.310174935,21.73868852,-0.008169751,2.399776709
3064,11,5/24/2017 12:05,-0.1,12.55384615,-0.005274725,0.185361739,87.07692308,-0.016483516,0.759554525,1.569230769,0.014395604,0.512159831,350.0769231,-4.040659341,94.25626552,81.75801448,0.782819499,23.39346088,31.29081967,-0.101537282,1.878055107,20.01836066,0.031925965,0.722934253
3066,11,5/24/2017 14:17,0.2,13.33333333,-0.005594406,0.130267789,81.66666667,-0.004195804,0.651338947,2.441666667,0.017832168,0.545157748,719.5,5.34965035,139.6843845,111.6718161,0.206211406,14.88168126,30.19508197,-0.067167636,1.555637729,20.70491803,-0.039310418,1.805793106
3068,11,5/24/2017 15:56,0.2,13.48181818,-0.006545455,0.17786614,83.27272727,0.04,1.103712743,2.8,0.009818182,0.409878031,604.5454545,2.898181818,193.6901462,107.014,-0.307046152,18.27736107,,,,21.59927273,0.006962482,0.621234895
3069,11,5/24/2017 17:29,0.2,13.05,0.013006993,0.254057975,85.16666667,-0.057342657,1.193416283,3.625,-0.001188811,0.34145411,355.0,2.40979021,78.56323452,104.8333333,,1.527525232,,,,21.5695082,-0.001152829,0.313567782
3072,11,5/24/2017 19:09,-0.4,12.34444444,-0.005666667,0.158989867,87.66666667,0.02,0.707106781,2.822222222,0.000333333,0.307318149,97.44444444,0.963333333,21.31379313,,,,,,,21.00326531,0.062064286,1.694073478
3073,11,5/24/2017 20:10,0.2,11.92307692,-0.012197802,0.25869495,88.61538462,0.023076923,0.650443636,2.846153846,-0.029120879,0.804793332,33.15384615,-1.201098901,24.54195779,100.2425187,-0.037272149,7.801068112,,,,22.38754098,0.025468006,0.66701738
3074,11,5/24/2017 21:08,0.2,11.60909091,-0.006545455,0.122102788,88.36363636,0.025454545,0.504524979,2.681818182,-0.001454545,0.493595344,0.0,0.0,0.0,97.96082474,0.308062552,14.96337888,,,,21.24724138,-0.048357686,1.621662341
3075,11,5/24/2017 22:05,0.0,11.40833333,0.000769231,0.028867513,89.5,0.008391608,0.522232968,1.741666667,0.000629371,0.622981589,0.0,0.0,0.0,105.1560914,-0.155567887,12.85308445,,,,17.30894737,0.084058854,2.270500798
3077,11,5/24/2017 23:00,0.2,11.34,-6.41e-14,0.054772256,89.2,0.02,0.447213595,1.58,0.02,0.408656335,0.0,0.0,0.0,98.08560606,-1.680298203,15.32996507,,,,20.62090909,0.517639752,3.564478068
3078,11,5/25/2017 1:18,0.6,11.30833333,-0.002167832,0.051492865,90.25,0.042657343,0.866025404,1.625,6.99e-05,0.40028399,0.0,0.0,0.0,78.00699301,-0.460898287,4.244450164,,,,24.95131148,0.010790058,0.515109941
3079,11,5/25/2017 1:36,-0.4,11.225,-0.002,0.05,91.75,0.06,0.5,1.875,0.102,0.694622199,0.0,0.0,0.0,98.2787037,2.751077747,17.54964124,,,,22.01,-0.630980392,4.060227464
3080,11,5/26/2017 14:01,0.2,12.8625,0.003089144,0.051754917,80.75,-0.021985076,0.707106781,1.6,0.00905079,0.472077475,176.5,0.686512076,22.62110266,,,,,,,22.92890909,0.024386003,0.533474539
3081,11,5/26/2017 15:05,-0.2,13.21538462,-0.001758242,0.128102523,78.61538462,-0.012087912,0.869718493,1.776923077,0.013296703,0.544906485,185.2307692,-1.06043956,23.39214201,,,,,,,23.95459016,-0.014279217,1.052623031
3082,11,5/26/2017 15:36,0.2,13.33333333,0.006857143,0.081649658,77.5,-0.051428571,0.547722558,1.7,0.013714286,0.346410162,154.3333333,0.777142857,13.603921,,,,,,,23.61806452,0.019556452,0.275274643
3083,11,5/26/2017 16:02,0.2,13.425,0.009714286,0.125830574,76.25,0.051428571,0.5,2.0,-0.027428571,0.594418483,169.75,0.817142857,10.78192933,,,,,,,23.01115385,-0.04631453,0.413718039
3084,11,5/26/2017 17:01,0.2,13.38181818,-0.008214748,0.17786614,77.18181818,0.029495472,0.750757194,2.227272727,-0.000129366,0.533087064,158.5454545,-0.998706339,19.9717983,,,,,,,23.3379661,0.004302162,0.298292726
3086,11,5/26/2017 23:39,-0.4,11.02,-0.004756202,0.091893658,86.2,0.012318221,0.421637021,1.42,0.005508982,0.686051504,0.0,0.0,0.0,,,,29.0485,0.093656849,2.190475395,19.12733333,0.106814115,2.202165242
3087,11,5/27/2017 0:00,-0.4,10.85,-0.008,0.057735027,86.5,0.08,0.577350269,1.2,-0.096,0.761577311,0.0,0.0,0.0,,,,29.68857143,-0.030753247,0.223232742,21.7652381,0.043779221,0.380652322
3088,11,5/27/2017 1:00,0.2,10.65,-0.003601533,0.084983659,88.9,0.023754789,0.567646212,0.64,-0.007203065,0.330655914,0.0,0.0,0.0,,,,28.385,0.015285913,0.621366728,21.89383333,0.038997777,0.78605665
3089,11,5/27/2017 17:13,0.2,15.35,-0.001958042,0.1,75.5,-0.005594406,0.522232968,1.55,-0.002377622,0.365563078,614.0,-2.725874126,49.18979939,,,,31.91966667,0.06140286,2.023637409,22.90409836,-0.035672545,1.903721248
3091,11,5/27/2017 20:03,0.3,13.47,-0.010900322,0.211081869,83.4,0.032797428,0.699205899,0.65,-0.00562701,0.263523138,30.3,-0.522829582,9.798525966,,,,28.48295082,0.027692226,2.274689242,21.14688525,0.034879958,3.219930921
3092,11,5/27/2017 21:17,0.3,12.34,-0.011590909,0.206559112,87.7,0.065151515,1.159501809,0.24,-0.001363636,0.206559112,0.0,0.0,0.0,,,,31.90098361,0.027454257,0.756041676,23.42737705,0.0650899,1.472924417
3095,11,5/28/2017 2:00,0.2,10.97777778,-0.004,0.083333333,92.0,0.0,0.0,0.666666667,-0.008691589,0.339116499,0.0,0.0,0.0,,,,31.88081967,0.004913273,0.445897204,24.63131148,0.035021682,0.932252604
3096,11,5/28/2017 10:00,0.2,10.85,0.003937601,0.090453403,96.16666667,-0.010543303,0.389249472,0.675,-0.007132867,0.364629326,82.16666667,0.542011834,12.02144548,112.9197995,2.702305007,33.45699383,30.3195082,-0.021571126,1.179896078,20.9257377,-0.066742993,1.673436045
3097,11,5/28/2017 13:01,0.3,12.52727273,0.013492286,0.261116484,90.45454545,-0.038429173,0.820199532,0.872727273,0.004558205,0.349545159,265.6363636,1.957363254,37.17599421,100.4855769,-0.192857284,11.39591767,32.61733333,0.022837455,0.808381657,23.18688525,0.016727657,1.127987206
3100,11,5/28/2017 17:55,0.3,16.36153846,-0.038351648,0.758879065,75.15384615,0.138461538,2.73392739,0.953846154,-0.008571429,0.364269554,461.6923077,-4.81978022,104.8017053,103.5733929,0.237269003,17.22983223,25.14183333,-0.072886635,1.325028291,16.31245902,-0.006522475,0.821917789
3102,11,5/28/2017 23:21,-0.3,10.73636364,-0.007052632,0.128629136,93.18181818,0.01518797,0.404519917,1.372727273,-0.02237594,0.551526806,0.0,0.0,0.0,91.05081922,-0.48918033,12.31053862,30.65316667,0.108652126,2.02695772,20.40065574,0.057985722,1.180883665
3103,11,5/29/2017 0:06,0.2,10.7,0.004794521,0.081649658,94.0,6.18e-16,0.0,0.685714286,0.000684932,0.267261242,0.0,0.0,0.0,93.78333333,0.359031508,9.283247131,32.24711111,-0.001990777,0.152100777,21.784,-0.009583663,0.349983116
3108,11,5/29/2017 21:01,0.2,11.72,-0.014553918,0.278088715,90.4,0.040961986,0.843274043,2.71,0.016462374,0.643687295,2.8,-0.234600465,5.769652406,,,,31.8155,-0.053672965,1.084420372,22.25213115,0.005400846,0.889130877
3110,11,5/30/2017 11:08,0.3,12.6,0.025142857,0.21602469,85.75,-0.108571429,0.957427108,2.35,0.026285714,0.435889894,566.25,9.754285714,172.7780368,,,,31.8052,-0.095946154,1.095194503,20.1672,-0.082038462,1.780518464
3112,11,5/30/2017 13:00,0.3,13.76363636,0.018,0.332483766,80.81818182,-0.061818182,1.167748416,1.527272727,-0.008909091,0.374408625,763.9090909,-6.365454545,146.4298156,107.0329941,-0.558944986,14.6737234,31.67363636,0.040893218,0.955324966,21.46909091,0.084393218,1.712457918
3113,11,5/30/2017 13:13,0.2,14.7,0.04,0.141421356,78.0,4.02e-15,0.0,1.55,-0.1,0.353553391,741.0,52.8,186.6761902,104.7923077,0.171902877,4.077294568,32.05538462,-0.057802198,0.233688375,23.97230769,0.096538462,0.39347075
3115,11,5/30/2017 15:00,-0.3,13.42,0.03,0.258843582,83.6,-0.08,0.894427191,1.32,0.036,0.319374388,370.6,-7.16,108.9371378,98.14046289,-1.480762272,13.93536192,29.76095238,0.051688312,0.525013379,21.12571429,0.231675325,1.541270811
3116,11,5/30/2017 16:03,0.2,12.79090909,-0.009454545,0.207145096,85.36363636,0.041818182,0.924416278,2.263636364,0.008363636,0.417786374,284.1818182,-0.116363636,22.5779458,99.4279764,0.692294525,17.37726109,30.318,-0.04578105,1.032657917,21.08918033,-0.077637229,2.33988696
3117,11,5/30/2017 17:19,0.2,12.86666667,0.018461538,0.360134655,86.0,-0.058741259,1.206045378,1.55,0.007412587,0.514339824,361.75,3.968531469,85.37417642,101.9625627,0.639356918,16.03378875,30.56366667,-0.012386218,0.632554591,20.47147541,-0.016052353,1.579834207
3118,11,5/30/2017 17:29,0.1,13.65,-0.02,0.070710678,82.5,-0.2,0.707106781,1.8,0.0,0.0,339.0,-28.8,101.8233765,105.853913,0.285135311,5.721426307,29.437,0.144787879,0.462818659,20.772,0.144969697,0.46389175
3119,11,5/30/2017 18:20,0.3,12.72,-0.024507576,0.449196814,85.2,0.092045455,1.686548085,1.61,-0.017840909,0.534270011,173.9,-3.056439394,64.67087615,111.7717856,-0.106762519,9.737569998,31.10254902,0.060259729,1.041560067,22.20666667,0.05198733,0.899570268
3120,11,5/30/2017 19:09,0.2,12.375,-0.004711779,0.088640526,86.25,0.007017544,0.46291005,1.4875,0.003458647,0.612809688,72.625,-1.331829574,22.18711016,106.1345952,0.128451889,13.65005838,30.68795918,-0.006086735,0.90061317,21.86081633,0.000139796,1.599642977
3121,11,5/31/2017 1:10,-0.2,11.13333333,0.000487805,0.065133895,91.16666667,-0.012757974,0.389249472,0.866666667,0.012682927,0.479267117,0.0,0.0,0.0,67.31713413,0.051556904,6.020285911,33.42283333,-0.014987219,0.274276192,23.25606557,-0.011639344,0.40008032
3122,11,5/31/2017 10:51,0.3,15.94545455,0.027636364,0.467682876,72.18181818,-0.198181818,3.370999312,0.918181818,0.009454545,0.433170132,718.5454545,2.225454545,37.02799923,84.56870229,0.373993782,8.327744289,28.95233333,-0.289024729,5.456361974,21.89196721,0.00695981,0.128709229
3123,11,5/31/2017 13:17,0.2,16.81818182,-0.014165605,0.292636914,72.27272727,-0.00089172,1.103712743,1.5,0.011490446,0.371483512,914.3636364,0.383694268,7.35217964,102.1734104,-1.039680228,6.29533523,21.40866667,0.005640456,0.168215627,21.57803279,0.008279217,0.164456881
3124,11,5/31/2017 14:16,0.2,16.43,-0.017575758,0.394546153,73.7,0.151882461,3.056868405,1.51,0.001303949,0.433205109,913.5,-0.6271809,11.38468757,101.0786199,0.488668377,11.76166121,21.84610169,-0.00324547,0.142925311,21.85627119,0.003135009,0.063839732
3125,11,5/31/2017 16:20,0.4,16.86666667,-0.009252286,0.407505345,80.91666667,0.065303927,1.621353718,1.408333333,-0.004335664,0.540131858,762.0,-0.555137171,146.9681474,121.9450338,1.093862138,11.36137987,30.033,0.136120033,2.706850255,22.58131148,0.025173982,0.725248177
3126,11,5/31/2017 19:02,0.2,14.2,-0.016862745,0.3122499,91.33333333,0.074509804,1.414213562,0.566666667,-0.01254902,0.390512484,97.88888889,-1.235294118,28.18884728,92.15690086,0.224226659,8.583743534,31.77983333,-0.017406224,0.372756528,22.97147541,-0.020652565,0.526750529
3127,11,5/31/2017 20:06,0.2,13.07,-0.01774166,0.336815149,94.8,0.06364414,1.229272594,0.55,-0.007955518,0.241522946,15.5,-0.726261762,13.62391688,98.69286309,-0.37259713,11.68995659,31.21933333,0.093606002,2.228662947,22.45098361,0.083855103,2.415716391
3128,11,5/31/2017 21:01,0.3,12.62222222,-0.000246305,0.044095855,96.33333333,0.022906404,0.5,0.366666667,-0.006502463,0.264575131,0.333333333,-0.036945813,1.0,86.93151515,-0.332672868,7.296361885,33.00872727,-0.004634199,0.129042837,24.24690909,0.0124329,0.240777081
3129,11,5/31/2017 22:59,0.3,12.54444444,-0.007701149,0.150923086,97.0,1.25e-15,0.0,0.311111111,-0.00045977,0.176383421,0.0,0.0,0.0,83.18244932,0.072732681,6.005162843,33.817,0.016656849,0.323074741,24.34114754,-0.006411423,0.276050106
3130,11,5/31/2017 23:15,0.3,12.175,-0.014,0.095742711,97.0,0.0,0.0,0.4,6.66e-18,0.0,0.0,0.0,0.0,81.25104167,0.388668635,5.461448829,34.169375,0.013808824,0.125404346,24.093125,0.004632353,0.07002083
3131,11,6/1/2017 11:36,0.3,14.98,-0.014886364,0.297396107,90.4,0.068560606,1.349897115,1.04,0.004393939,0.374759182,272.5,-0.068181818,65.64255056,99.55027131,-0.235639481,10.6042133,32.89966667,0.073578216,1.637416285,22.88,0.030265997,1.217416664
3132,11,6/1/2017 11:45,0.5,14.8,5.02e-16,0.0,91.0,0.0,0.0,0.65,-0.1,0.353553391,321.0,5.2,18.38477631,94.15384615,-1.648135128,6.582701317,33.97333333,0.0325,0.136473441,23.36333333,0.082833333,0.238903746
3133,11,6/1/2017 12:39,0.4,15.6125,0.025814536,0.364250699,88.5,-0.082205514,1.309307341,1.275,0.006917293,0.373210014,704.875,13.17944862,219.8008433,119.5505618,3.142289539,57.15569073,33.42537037,-0.032096436,0.64344507,23.85333333,0.017437012,0.503950432
3134,11,6/1/2017 13:11,0.1,16.24,-0.011395349,0.134164079,85.6,0.009302326,1.140175425,1.58,0.010930233,0.408656335,758.6,16.6255814,273.7650452,91.60361613,0.451306502,7.545039378,32.4615625,0.006174853,0.181127461,24.5709375,0.005060484,0.359357486
3135,11,6/1/2017 15:39,0.3,18.66363636,0.034909091,0.608724449,75.09090909,-0.147272727,2.586679163,1.290909091,0.010181818,0.372705099,840.9090909,-1.68,27.9122,104.8207337,0.093286805,15.11635323,35.38533333,-0.055371492,1.2979612,26.53491803,-0.193301957,4.006821526
3137,11,6/1/2017 18:21,0.4,17.23333333,-0.005714286,0.057735027,77.33333333,0.071428571,0.577350269,0.566666667,-0.007142857,0.288675135,116.0,-5.742857143,63.09516622,84.3047619,0.094223865,7.384749727,31.68428571,-0.007376623,0.174859127,20.72095238,-0.028051948,0.32594332
3138,11,6/1/2017 19:46,0.3,16.51818182,-0.03,0.511504021,78.63636364,0.04,0.809039835,0.381818182,-0.008909091,0.31246818,37.18181818,-0.361818182,6.112580172,,,,28.763,-0.050288969,0.970294905,22.20016393,-0.031323109,1.126508606
3139,11,6/1/2017 21:00,0.3,15.36,-0.014097035,0.295145915,81.6,0.050404313,1.0749677,0.49,0.008167116,0.530094331,3.7,-0.263072776,6.272515002,,,,32.24516667,0.053624618,1.066029369,23.10704918,0.060295611,1.958889434
3141,11,6/12/2017 18:06,0.4,16.46,-0.020492424,0.36270588,65.7,0.046590909,1.159501809,1.59,-0.012651515,0.517365119,394.4,-7.795075758,155.1882012,105.290565,0.199897819,10.40572603,30.6805,0.024545429,1.218001176,22.7435,0.001240622,1.101140895
3142,11,6/12/2017 20:46,0.2,14.64444444,-0.02088968,0.415665464,77.88888889,0.115480427,2.315407332,0.188888889,0.007544484,0.317979734,11.33333333,-0.490569395,9.899494937,88.29158567,0.008760229,4.551307353,28.87366667,-0.007879411,0.476356108,24.61483333,0.018558766,1.588320178
3143,11,6/12/2017 22:01,0.2,13.77777778,-0.000971963,0.044095855,80.77777778,-0.009719626,0.440958552,1.733333333,0.000953271,0.409267639,0.0,0.0,0.0,102.6462094,-0.069438143,9.705658011,31.38933333,0.032624062,1.384373892,23.1805,0.033764657,0.754571211
3144,11,6/12/2017 23:17,0.2,12.97,-0.024121212,0.371333932,83.2,0.138181818,2.201009869,1.37,0.008121212,0.61110101,0.0,0.0,0.0,99.09108581,-0.322864986,9.641175065,31.652,0.045438733,1.490119777,23.02466667,0.121826063,2.4669177
3145,11,6/13/2017 0:02,0.2,13.07857143,-0.009678699,1.039362653,92.64285714,0.046476266,4.617810718,1.435714286,0.017334391,0.684562907,0.0,0.0,0.0,91.87407407,-0.258752079,7.650555927,31.64222222,0.017818182,0.51790175,23.97644444,-0.012158103,0.28925575
3146,11,6/13/2017 11:44,0.3,17.22727273,0.025912031,0.551526806,72.90909091,-0.152781371,2.913916452,1.072727273,0.028447607,0.655882473,831.5454545,1.781888745,33.44357528,66.62253129,0.309498226,10.70605349,35.06433333,-0.007379272,0.395510255,25.81733333,0.003363156,1.240945329
3147,11,6/13/2017 12:49,-0.2,17.94166667,0.006223776,0.246644143,67.25,-0.044055944,0.965307299,1.466666667,-0.01048951,0.455937263,911.9166667,0.627272727,11.51645726,97.11811506,-0.113153641,7.285625934,30.71916667,-0.02258155,0.825332581,23.65,-0.034348986,0.882788341
3149,11,6/13/2017 16:01,0.3,18.94,0.011864096,0.263312235,60.5,-0.081726354,1.58113883,1.27,-0.00600551,0.249666444,811.9,-1.768411387,30.89929881,96.06748126,0.076404975,6.977356274,31.27066667,0.012329536,0.357125372,24.7255,-0.005348986,0.249021305
3150,11,6/13/2017 17:01,0.1,19.86363636,0.002768435,0.24605986,54.90909091,-0.099094437,2.071450963,1.436363636,0.004204398,0.233549683,676.1818182,-2.494178525,46.80559407,95.60888889,-0.049523476,6.078428682,31.782,0.021716032,0.46414054,24.936,-0.033889414,0.873984059
3151,11,6/13/2017 19:01,0.3,19.80833333,-0.015174825,0.277843427,48.5,0.13986014,2.907670108,0.4,-2.96e-18,0.0,77.16666667,-1.577622378,39.8356472,97.66480134,-0.468544424,18.03692478,31.28183333,0.025718533,1.388015889,23.7015,0.01622145,1.378035724
3152,11,6/13/2017 20:53,0.2,17.27777778,-0.017642329,0.334580998,63.88888889,0.057614989,1.269295518,0.044444444,0.00199421,0.133333333,7.666666667,-0.440133483,8.544003745,85.2629825,0.389865962,13.73088525,31.42266667,-0.028465129,0.790307528,24.2445,-0.007966935,0.442601803
3153,11,6/13/2017 23:11,0.2,14.76363636,-0.02718797,0.488411153,74.09090909,0.172180451,3.144981572,0.263636364,0.009864662,0.290767011,0.0,0.0,0.0,112.4429325,-0.512232906,12.39377669,29.80266667,0.027269797,0.912095495,20.80383333,0.126234787,2.46973895
3154,11,6/14/2017 0:40,0.0,12.925,-0.008380567,0.181533869,82.91666667,0.03805668,1.083624669,0.825,-0.005222672,0.407040315,0.0,0.0,0.0,94.88347339,0.16373244,6.966346774,29.45683333,-0.00186913,0.424493683,25.64516667,-0.034724368,0.823966207
3155,11,6/14/2017 2:22,0.3,13.16666667,0.018461538,0.484924237,76.33333333,-0.054545455,2.46182982,0.391666667,0.015594406,0.582250076,0.0,0.0,0.0,,,,20.68366667,0.042158377,1.726933175,25.497,-0.159497638,2.926349204
3156,11,6/14/2017 11:02,0.3,17.425,0.015454545,0.386417109,71.75,-0.041258741,1.422226168,0.875,-0.014195804,0.439265917,759.3333333,2.062937063,37.215181,66.17509728,0.156474864,8.952593285,34.38033333,0.043902751,1.202429697,21.39883333,0.00479272,0.085669678
3157,11,6/14/2017 12:59,0.2,20.44545455,0.019097744,0.344568241,57.54545455,-0.038796992,0.934198733,1.036363636,-0.006390977,0.290767011,930.0909091,0.589022556,10.41589694,104.4801005,-0.019120119,8.122846733,31.11233333,0.005417616,0.42127879,22.34766667,0.028619061,0.567839696
3158,11,6/14/2017 13:38,0.2,21.43333333,0.028571429,0.355902608,52.0,-0.274285714,2.607680962,1.116666667,0.013142857,0.37103459,951.1666667,0.325714286,3.188521078,100.1303419,0.371427463,7.633302907,31.70589744,0.031975709,0.771344411,23.99871795,0.040836032,0.493111386
3159,11,6/14/2017 14:03,0.3,21.55,-0.002031394,0.173205081,51.0,0.099722992,2.160246899,1.35,-0.051523546,0.519615242,946.25,-0.660203139,6.5,99.11133333,-0.093751828,7.315915525,30.7212,-0.027423077,0.263095673,24.6436,-0.020284615,0.169629007
3160,11,6/14/2017 15:23,0.2,22.83,0.005149051,0.141813649,49.9,-0.012393045,0.567646212,1.23,0.008011327,0.275075747,880.4,-1.467129503,28.17090698,94.80005554,-0.037248799,15.60731702,29.66016667,0.019450125,0.562631504,23.88525424,-0.019253653,1.089160316
3161,11,6/14/2017 16:01,0.6,23.425,0.01,0.183225076,48.625,-0.016666667,0.51754917,1.2625,0.013571429,0.282526863,799.75,-1.9,23.44446325,106.4052632,0.107265232,11.68741512,31.21487179,0.182869827,2.484688768,24.81236842,-0.007625561,1.202332045
3163,11,6/14/2017 20:02,0.2,18.47777778,-0.036333333,0.509356893,60.55555556,0.153333333,2.127857556,0.466666667,0.019,0.409267639,29.88888889,-0.353333333,4.859126579,98.56300096,0.264871943,11.33683606,28.18884615,-0.064205584,1.41766814,20.05826923,-0.069973107,1.685732192
3164,11,6/14/2017 21:18,0.2,15.42727273,-0.02259012,0.424478289,71.36363636,0.099732977,1.911686547,0.336363636,-0.009706275,0.261811869,0.818181818,-0.068224299,2.400757456,102.349162,0.456287963,10.94142942,29.24967213,-0.030219989,0.9859445,21.80754098,-0.14491909,3.028867036
3165,11,6/14/2017 22:04,0.2,14.75,0.000509554,0.075592895,74.625,0.014861996,0.51754917,0.2625,0.007261146,0.324862608,0.0,0.0,0.0,97.97065217,0.630737922,11.61651071,31.07217391,-0.089543016,1.407287245,21.44173913,-0.082337342,1.940104584
3166,11,6/14/2017 23:17,0.2,14.4,-0.008968153,0.173205081,75.45454545,0.003184713,0.522232968,0.536363636,0.005859873,0.445584397,0.0,0.0,0.0,82.82032769,0.035002986,6.600815438,31.88590164,-0.014511898,0.346604371,24.3742623,0.007835537,0.409749757
3167,11,6/15/2017 0:12,0.2,13.76,-0.012363636,0.206559112,77.4,0.033939394,0.843274043,0.88,0.003393939,0.656251984,0.0,0.0,0.0,83.33778452,0.138812218,7.750257959,30.03109091,-0.006347042,0.656310317,23.64654545,-0.010064935,0.221377992
